"","meters.east","meters.north","Ash","Atlantic white cedar","Basswood","Beech","Birch","Cherry","Chestnut","Dogwood","Elm","Fir","Hemlock","Hickory","Ironwood","Maple","Oak","Pine","Spruce","Tamarack","Walnut","Other hardwood","Black gum/sweet gum","Cedar/juniper","Poplar/tulip poplar"
"11711",1261000,374000,0.0225544,5.2e-06,0.0069128,0.0322948,0.0016076,0.009206,0.0174236,0.074284,0.0115656,6.4e-06,0.0008288,0.1197708,0.0188156,0.0749972,0.5114788,0.0009756,5.6e-06,9.28e-05,0.0179948,0.0306344,0.025538,3.04e-05,0.0229768
"11712",1269000,374000,0.0250256,8e-07,0.0065916,0.0365136,0.0026152,0.0092688,0.0316124,0.0624176,0.0141428,6.4e-06,0.0010532,0.121266,0.015874,0.0738932,0.4943788,0.00073,2.4e-06,6e-06,0.0184536,0.0370328,0.0266524,1.56e-05,0.0224472
"11713",1277000,374000,0.024374,1.04e-05,0.0066644,0.040554,0.0044748,0.0079352,0.0360788,0.0555028,0.012858,5.08e-05,0.0018564,0.127066,0.0122588,0.0675448,0.4918772,0.0017684,1.2e-06,1.2e-05,0.0175204,0.0438196,0.0278648,9.2e-06,0.019898
"11714",1285000,374000,0.0207532,6.8e-06,0.0075416,0.0447496,0.0075776,0.0061788,0.0571696,0.0539276,0.0118516,1.36e-05,0.0011176,0.1239092,0.0131896,0.061712,0.4845144,0.003258,6.4e-06,2.12e-05,0.0169784,0.0455848,0.0232212,1.08e-05,0.0167064
"11715",1293000,374000,0.0189952,1.28e-05,0.0066284,0.0378604,0.0106028,0.0067012,0.072622,0.0462892,0.0107016,3.56e-05,0.001602,0.1119824,0.010636,0.0647664,0.4928028,0.002272,4e-07,1.32e-05,0.0124348,0.0486284,0.0227936,1.48e-05,0.021604
"11716",1301000,374000,0.0138548,1.68e-05,0.0057308,0.0249856,0.01306,0.00693,0.0984376,0.0352384,0.0068948,0.0001092,0.0011508,0.061376,0.0083912,0.0672796,0.5519268,0.0034952,2.8e-06,4.4e-06,0.0089756,0.0420772,0.0256164,2.8e-06,0.0244432
"11717",1309000,374000,0.0094868,8.4e-06,0.0047552,0.0089428,0.0211196,0.0101328,0.1413088,0.0204804,0.0037028,3.6e-06,0.0011936,0.0292672,0.00614,0.0671924,0.5710464,0.0081588,1.2e-06,3.6e-06,0.0047016,0.0380792,0.031448,1.16e-05,0.0228152
"11718",1317000,374000,0.0109036,4.8e-06,0.0099752,0.0101284,0.0256352,0.0043144,0.1461324,0.0458332,0.0046132,1.2e-05,0.0058428,0.0259556,0.0034424,0.1050556,0.42563,0.012948,2e-06,4.8e-06,0.0043764,0.0466124,0.0566976,1.76e-05,0.0558624
"11719",1325000,374000,0.0121356,5.2e-06,0.0139112,0.0110048,0.0209848,0.0024496,0.1537484,0.0634992,0.0062836,1.08e-05,0.00796,0.0338536,0.0020736,0.1014612,0.41951,0.0032416,3.2e-06,1.44e-05,0.0045568,0.0511808,0.0281264,2.04e-05,0.0639648
"11720",1333000,374000,0.016002,1.2e-06,0.0115552,0.0131296,0.0167732,0.0045996,0.0938292,0.0080304,0.0123016,1e-05,0.0023996,0.0842312,0.002666,0.0764928,0.5755188,0.0007996,8e-07,4.8e-06,0.010146,0.0453896,0.0035604,6e-06,0.0225524
"11721",1341000,374000,0.0241816,2.64e-05,0.0115764,0.0282076,0.0132572,0.0032032,0.1232096,0.0781104,0.0034504,1.16e-05,0.0128756,0.0787752,0.009514,0.0948652,0.4321692,0.0013112,7.2e-06,1.32e-05,0.0044996,0.033734,0.0032836,1e-05,0.0437076
"11722",1349000,374000,0.013874,5.6e-06,0.0221052,0.0331632,0.03147,0.0048416,0.0601864,0.0525936,0.0044176,2.32e-05,0.0530516,0.0490756,0.0217536,0.1678092,0.3192584,0.080756,2.4e-06,4e-06,0.004336,0.055366,0.0056652,8.8e-06,0.0202328
"11723",1357000,374000,0.0130764,2.8e-06,0.0151548,0.0066128,0.0214348,0.0187504,0.0358488,0.0045068,0.0035244,1.2e-05,0.0262892,0.0712652,0.0190252,0.0991312,0.5734512,0.037882,4e-06,1.32e-05,0.0055204,0.044568,0.0015964,1.64e-05,0.0023136
"11724",1365000,374000,0.0123048,1.6e-06,0.0054872,0.0062716,0.0134304,0.0387964,0.0554632,0.003542,0.0019952,7.2e-06,0.0092368,0.0571676,0.0286108,0.1275952,0.543176,0.0220956,3.6e-06,1.4e-05,0.0040488,0.0677668,0.00139,1e-05,0.0015852
"11725",1373000,374000,0.0134948,3.6e-06,0.0045788,0.0583284,0.0134324,0.0047116,0.109874,0.0392116,0.0012788,3.04e-05,0.0282924,0.0118796,0.0105312,0.1717928,0.45752,0.0299824,2e-06,3.56e-05,0.0013176,0.0390208,0.0018096,4e-06,0.0028676
"11726",1381000,374000,0.0043588,2.8e-06,0.0028848,0.006042,0.011862,0.0011496,0.0530856,0.04602,0.0006532,9.2e-06,0.014062,0.0218472,0.0051524,0.0604768,0.67262,0.078852,1.6e-06,6e-06,0.000528,0.0125168,0.0057028,1.44e-05,0.002152
"11727",1389000,374000,0.0043284,6.8e-06,0.004092,0.0120796,0.0094956,0.0023332,0.0489448,0.0250968,0.0013132,2.8e-06,0.0128048,0.043304,0.0070476,0.0503816,0.58311,0.1567012,2e-07,4.72e-05,0.0007344,0.0178468,0.0173064,1.28e-05,0.00301
"11728",1397000,374000,0.0031372,2e-06,0.0036072,0.0050448,0.005378,0.000948,0.0256016,0.017362,0.001696,8e-07,0.0084708,0.0688804,0.0066504,0.0454416,0.5993836,0.1681852,6.4e-06,2e-06,0.0007896,0.0153336,0.0222776,2e-06,0.0017992
"11729",1405000,374000,0.002028,4e-07,0.0025708,0.002826,0.003486,0.0005808,0.0155836,0.0097224,0.0009836,2e-06,0.0047888,0.0701676,0.004228,0.030376,0.6092188,0.2056564,8e-07,6.8e-06,0.0006908,0.0123248,0.02299,4e-06,0.0017636
"11730",1413000,374000,0.0018436,2e-07,0.0019392,0.002306,0.0027912,0.000508,0.0397996,0.009474,0.0013372,5.6e-06,0.0027528,0.0830236,0.0029372,0.0240576,0.5650668,0.2195676,4e-06,2e-06,0.0005376,0.0130004,0.0256724,1.6e-06,0.003372
"11731",1421000,374000,0.0012036,5.2e-06,0.0010036,0.0009852,0.0016556,0.0002828,0.06133,0.0034932,0.0005024,2e-07,0.0007164,0.0699268,0.0011008,0.0121492,0.5799032,0.234708,4e-07,2e-06,0.000456,0.0078676,0.0175692,4e-07,0.0051384
"11732",1429000,374000,0.0009448,2.4e-06,0.0005876,0.0007464,0.0016624,0.0003588,0.0647936,0.0024068,0.000536,8e-07,0.0005688,0.0685492,0.0008488,0.0095816,0.5823112,0.2367512,4e-07,3.6e-06,0.0004776,0.0073196,0.0163112,2.4e-06,0.0052348
"11733",1437000,374000,0.0016172,1.6e-05,0.0009652,0.0011992,0.0027796,0.000496,0.0864912,0.0035304,0.000972,4e-07,0.000994,0.078326,0.0017888,0.0162028,0.5458304,0.2199424,2e-07,5.6e-06,0.0008236,0.00864,0.0238404,1.2e-05,0.0055268
"11734",1445000,374000,0.0018752,8e-07,0.0011492,0.0010472,0.0033668,0.000578,0.0946412,0.0056628,0.0013788,2.8e-06,0.0008168,0.084876,0.0014092,0.0180376,0.4988084,0.2512132,3.6e-06,4.4e-06,0.0014392,0.0100676,0.016912,4.44e-05,0.0066648
"11735",1453000,374000,0.002356,4.8e-06,0.0010212,0.0015176,0.0044288,0.0007584,0.1011792,0.0049324,0.0016092,1.12e-05,0.0008596,0.084038,0.0015052,0.0169304,0.4945016,0.2490292,1.2e-06,1.6e-06,0.0016596,0.0094756,0.0146248,3.2e-06,0.0095512
"11736",1461000,374000,0.0029656,2.24e-05,0.001234,0.0019968,0.005712,8e-04,0.1295576,0.0078652,0.001904,7.6e-06,0.0010012,0.0795072,0.0020948,0.0213692,0.4654404,0.240918,5.2e-06,2.8e-06,0.0014856,0.009612,0.0166912,1.2e-06,0.009806
"11737",1469000,374000,0.00279,2.08e-05,0.0008128,0.0015056,0.0043668,0.0005456,0.1558576,0.007486,0.0014468,2e-07,0.001476,0.0826652,0.0017536,0.01928,0.4163152,0.2682896,0.0001216,8e-07,0.0011792,0.0098244,0.013888,2.8e-06,0.0103716
"11738",1477000,374000,0.0021888,7.6e-06,0.0008176,0.00093,0.0041996,0.000636,0.2239176,0.0065556,0.0010776,1.76e-05,0.0005284,0.0751132,0.0012264,0.0175456,0.3118388,0.3257396,1.6e-06,3.2e-06,0.0010268,0.0074156,0.0108308,8e-06,0.008374
"11739",1485000,374000,0.0020764,1.16e-05,0.0005724,0.0005836,0.0038312,0.0003708,0.2686848,0.0036212,0.0009292,7.6e-06,0.000282,0.0547008,0.0010464,0.0168864,0.2301592,0.394166,1e-05,1.64e-05,0.0007288,0.0054772,0.0092012,6e-06,0.0066308
"11740",1493000,374000,0.0016096,4.8e-06,0.0003332,0.0004492,0.0031864,0.000336,0.2671892,0.0023284,0.0007084,2e-07,0.0001856,0.0366584,0.0009312,0.0135516,0.202728,0.4513964,4e-07,3.6e-06,0.0004128,0.0044004,0.0081016,8e-07,0.005484
"11741",1501000,374000,0.001834,6.4e-06,0.0004692,0.0008384,0.004624,0.0004324,0.2276324,0.0037944,0.0009524,5.2e-06,0.0003468,0.0417728,0.0014368,0.0181808,0.248514,0.4190744,1.2e-06,9.2e-06,0.001096,0.0069848,0.0148644,1.6e-06,0.0071284
"11742",1509000,374000,0.0034888,5.6e-06,0.0006344,0.0012548,0.0058868,0.0007912,0.1893412,0.0039404,0.0018492,1.48e-05,0.000728,0.0619892,0.0019788,0.0222684,0.3295152,0.3308088,4.8e-06,4.4e-06,0.0014732,0.0080232,0.0282292,1.12e-05,0.0077584
"11743",1517000,374000,0.0057884,7.08e-05,0.0010624,0.0019216,0.0071348,0.0008932,0.1667844,0.005464,0.0026876,3.6e-06,0.0007824,0.0773052,0.0029416,0.0237812,0.3861272,0.2619968,1.2e-06,1.2e-06,0.0023252,0.0099588,0.031314,1.92e-05,0.0116352
"11744",1525000,374000,0.00674,4.28e-05,0.000956,0.0029768,0.0083104,0.0011752,0.1375144,0.0056752,0.0033428,8.4e-06,0.001206,0.0951312,0.0024828,0.0230156,0.4537336,0.2042136,5.6e-06,3.44e-05,0.0020872,0.011352,0.0298384,2.4e-06,0.0101552
"11745",1533000,374000,0.0067944,6.16e-05,0.0010424,0.0046048,0.0061624,0.0014276,0.1212148,0.0055264,0.0029752,1.28e-05,0.0017224,0.1161004,0.0030684,0.0247532,0.503382,0.1457268,1.04e-05,8.8e-06,0.0019676,0.0105868,0.0317404,5.6e-06,0.0111048
"11746",1541000,374000,0.0091228,4.08e-05,0.0010724,0.00501,0.0081992,0.001376,0.1108256,0.006448,0.0040736,5.2e-06,0.0017668,0.1429636,0.0029204,0.026506,0.518108,0.1019996,2.44e-05,1.84e-05,0.001902,0.0129272,0.0295252,1.16e-05,0.0151532
"11747",1549000,374000,0.0102164,1.96e-05,0.0013192,0.0067236,0.0092776,0.0013844,0.1070696,0.004696,0.00472,1.36e-05,0.001608,0.1436044,0.0027832,0.024524,0.5434016,0.0803392,3.48e-05,4e-06,0.0022976,0.0143288,0.0266464,3.2e-06,0.0149848
"11748",1557000,374000,0.0113636,2.88e-05,0.0010856,0.0051324,0.010708,0.0018476,0.0939968,0.0057956,0.0042424,1.12e-05,0.0011636,0.1557184,0.0026972,0.0249312,0.5721708,0.055412,2.8e-05,8e-06,0.0018104,0.013386,0.024358,9.2e-06,0.0140952
"11749",1565000,374000,0.0095456,5.56e-05,0.000792,0.0055472,0.0100756,0.001808,0.09808,0.0052184,0.0035104,1.28e-05,0.0009576,0.1672688,0.001398,0.0253632,0.5759072,0.0384008,5.68e-05,1.6e-06,0.0019728,0.0113024,0.026376,5.2e-06,0.016344
"11762",1669000,374000,0.0061148,0.0001668,0.0006576,0.0062648,0.0048712,0.0005008,0.0185128,0.0009648,0.0012628,1.2e-05,0.0005084,0.0825404,0.0006208,0.0474056,0.74511,0.0057548,6.48e-05,6e-06,0.0026092,0.0056736,0.0467264,1.88e-05,0.0236328
"11763",1677000,374000,0.0071692,6.76e-05,0.0007036,0.0085072,0.0082512,0.0007692,0.025648,0.001174,0.0015376,4e-07,0.0010232,0.08807,0.0009736,0.0473788,0.7135276,0.0115432,9.96e-05,1.24e-05,0.0021156,0.0087852,0.0502056,3.68e-05,0.0224004
"11764",1685000,374000,0.0059852,0.0001604,0.0008236,0.0100184,0.0066652,0.00068,0.0278072,0.0013784,0.0013408,8e-06,0.0004656,0.0927868,0.0006748,0.0412428,0.7175348,0.0194516,0.0005604,0.0001188,0.0020148,0.0104804,0.0414372,2.8e-06,0.018362
"11765",1693000,374000,0.006804,0.0002444,0.0006124,0.0104172,0.0081904,0.0009832,0.0368148,0.0017468,0.0019892,6e-06,0.0009204,0.096212,0.0009252,0.0486296,0.6611008,0.0370228,3.84e-05,8.8e-06,0.0028052,0.0127844,0.047932,6e-06,0.023806
"11766",1701000,374000,0.0078352,0.0003092,0.001106,0.0100296,0.010196,0.0011016,0.040922,0.0014632,0.0029088,4e-06,0.0013052,0.1015992,0.00121,0.0533456,0.6323868,0.0455036,7e-05,1.64e-05,0.0024676,0.0195616,0.0409668,4e-06,0.0256876
"11767",1709000,374000,0.0080648,0.0002132,0.0011072,0.01355,0.0089684,0.0014304,0.04188,0.001254,0.0034616,1.48e-05,0.0016656,0.1185452,0.0019476,0.0549416,0.5813164,0.063562,0.00019,2.08e-05,0.002346,0.0234128,0.0439628,4e-05,0.0281048
"11768",1717000,374000,0.0084408,0.0002292,0.0010924,0.0112052,0.009706,0.0011048,0.0457616,0.0010208,0.0026736,1.76e-05,0.0011372,0.1133312,0.0013136,0.051434,0.5707936,0.0864976,0.0001672,0.00018,0.0020156,0.0252748,0.0427488,1.64e-05,0.023838
"11769",1725000,374000,0.0079856,9.84e-05,0.0010484,0.0103952,0.0083232,0.0008972,0.0370648,0.00067,0.0029064,7.28e-05,0.0010024,0.1105088,0.0013876,0.049476,0.5689176,0.1139544,0.0001716,4.16e-05,0.002382,0.0251496,0.0374132,4.48e-05,0.0200884
"11770",1733000,374000,0.0078692,0.0004084,0.0009456,0.0098752,0.0076924,0.0007532,0.0354092,0.0007428,0.0031676,4.8e-06,0.0015692,0.1141108,0.001296,0.0501984,0.529584,0.1607796,0.0005624,0.0003072,0.0019748,0.0256696,0.0276044,3.12e-05,0.019444
"11771",1741000,374000,0.0079248,0.000372,0.0011704,0.0080276,0.0085,0.000714,0.0369108,0.0005264,0.002426,5.2e-06,0.0012576,0.1161348,0.0012032,0.0557292,0.4935576,0.1851664,0.0002096,3.76e-05,0.002176,0.0304444,0.029476,3.52e-05,0.0179952
"11772",1749000,374000,0.007538,0.0002136,0.0008064,0.0139932,0.0080664,0.000678,0.0387428,0.0005136,0.0025832,1.56e-05,0.000622,0.1211692,0.0021612,0.051318,0.46479,0.2105224,0.0002628,1.24e-05,0.0022444,0.030524,0.02609,3.2e-05,0.0171008
"11773",1757000,374000,0.0066784,0.00042,0.0008484,0.0099132,0.006368,0.0007388,0.0392536,0.00064,0.0024724,1.2e-05,0.0010848,0.1232292,0.0015048,0.0496312,0.4684168,0.2115592,0.0002888,0.0002048,0.0017336,0.031128,0.02772,0.000338,0.015816
"11774",1765000,374000,0.0065476,0.0002984,0.0009184,0.0079984,0.007778,0.0004788,0.0330484,0.000736,0.0023096,2.8e-06,0.000926,0.1064116,0.0010372,0.0506708,0.469044,0.2455448,0.0002632,5.56e-05,0.0016412,0.0225,0.0274048,0.0004216,0.0139628
"12001",1213000,382000,0.05774,2.4e-06,0.015702,0.1810616,0.0011624,0.008588,0.0146088,0.0120084,0.0489264,1.04e-05,0.0004488,0.1028688,0.0100844,0.2423776,0.1656316,0.0007472,8e-07,1.16e-05,0.040052,0.0320184,0.0289432,3.28e-05,0.0369724
"12004",1237000,382000,0.0201208,5.2e-06,0.0051804,0.0187116,0.0004228,0.0027432,0.006922,0.0540568,0.0065976,1.28e-05,0.0001424,0.0951144,0.0107644,0.089934,0.6132992,0.00033,1.2e-06,1.44e-05,0.0136312,0.0102924,0.0257852,2.16e-05,0.0258964
"12005",1245000,382000,0.0172244,4.8e-06,0.0052924,0.0150192,0.0005716,0.0033748,0.007098,0.0681296,0.0053232,1.4e-05,0.0002264,0.1068136,0.0127036,0.0751428,0.607746,0.00028,4.4e-06,8.8e-06,0.0151064,0.010718,0.022714,1.6e-05,0.026468
"12006",1253000,382000,0.02075,5.6e-06,0.0055908,0.0226712,0.0007584,0.0073544,0.0136428,0.072124,0.0111456,4e-06,0.0004044,0.1222064,0.0166268,0.0647352,0.5609844,0.000806,6e-06,6.8e-06,0.0164248,0.0221684,0.0225748,1.32e-05,0.018996
"12007",1261000,382000,0.0223528,1.6e-06,0.0054128,0.026656,0.0011096,0.008916,0.0107524,0.074024,0.0106432,6.8e-06,0.0004404,0.1299804,0.0137508,0.0589776,0.5538684,0.0018368,1.6e-05,5.32e-05,0.014986,0.0303504,0.0234844,1.84e-05,0.012362
"12008",1269000,382000,0.0241036,2.4e-06,0.0060416,0.0372792,0.0025552,0.0097152,0.0221552,0.0698568,0.0137064,4.2e-05,0.001102,0.1299436,0.0145684,0.0674452,0.5074664,0.0010776,4e-07,6e-06,0.020192,0.0347744,0.0234768,1.2e-05,0.0144776
"12009",1277000,382000,0.0237712,0.0001048,0.0074496,0.0396576,0.0035672,0.0097696,0.0338364,0.0626108,0.0122892,9.2e-06,0.001712,0.1323084,0.0136256,0.0655464,0.4909084,0.0016616,4e-07,2e-06,0.0190076,0.0389548,0.0256632,1.4e-05,0.01753
"12010",1285000,382000,0.022094,2.56e-05,0.00972,0.0411968,0.0058476,0.0085932,0.044062,0.0498356,0.0119524,4.4e-06,0.0010984,0.1186376,0.0149776,0.0647524,0.5057312,0.001966,3.6e-06,3.36e-05,0.0167888,0.0399564,0.025354,3.28e-05,0.017336
"12011",1293000,382000,0.0199804,1.32e-05,0.0084776,0.0374336,0.0102812,0.0091732,0.0596088,0.0460396,0.0116292,5.2e-06,0.0015904,0.1273824,0.0112916,0.0621056,0.49486,0.0034624,2e-07,6.4e-05,0.0130328,0.0401496,0.020176,0.000112,0.0231312
"12012",1301000,382000,0.0196128,1.84e-05,0.0084288,0.0368032,0.01786,0.0097316,0.0816864,0.0326232,0.00797,1.44e-05,0.0026868,0.1059632,0.0071772,0.06551,0.5000612,0.0036092,8e-07,2.32e-05,0.0159028,0.0394428,0.0196852,8.8e-06,0.02518
"12013",1309000,382000,0.0141476,2.4e-06,0.010524,0.0191284,0.026784,0.0070596,0.1114176,0.0192792,0.004702,1.04e-05,0.0025936,0.0926744,0.0055852,0.059892,0.5315352,0.0022516,1.2e-06,6e-06,0.0168452,0.032702,0.0138708,2.56e-05,0.028962
"12014",1317000,382000,0.0128864,8.8e-06,0.0146388,0.0204792,0.0403296,0.0060308,0.1544084,0.0197716,0.0039472,2.4e-05,0.0050584,0.0966868,0.0041304,0.0656828,0.4383456,0.0017784,1.2e-06,3.8e-05,0.0116432,0.0453436,0.014344,1.2e-05,0.0444108
"12015",1325000,382000,0.0077864,2.4e-06,0.0082208,0.0144648,0.0247528,0.00331,0.26427,0.0184604,0.0024532,1.6e-06,0.0049252,0.0576984,0.0018028,0.0671796,0.4256796,0.0006748,1.6e-06,4.8e-06,0.0031232,0.0488988,0.0123384,4e-06,0.0339464
"12016",1333000,382000,0.0109804,2e-06,0.0068632,0.0188812,0.0137792,0.0046316,0.1712256,0.0101604,0.0030496,2.4e-06,0.0024976,0.094566,0.003338,0.0739504,0.5053792,0.0005448,2.4e-06,2e-07,0.0038064,0.051634,0.003394,2.8e-06,0.0213088
"12017",1341000,382000,0.0234652,2e-05,0.0072748,0.0227088,0.0083588,0.0048272,0.111886,0.0445512,0.0020148,8e-06,0.003886,0.0575152,0.01889,0.1379972,0.4591284,0.0008608,2e-07,4.4e-06,0.0039704,0.0706528,0.004278,1.16e-05,0.0176904
"12018",1349000,382000,0.0117404,6.8e-06,0.0126876,0.0282752,0.0189744,0.0060832,0.0542124,0.0470848,0.0026848,1.04e-05,0.017016,0.04069,0.029974,0.2121676,0.3987888,0.0217112,1e-05,1.36e-05,0.0026868,0.0667004,0.0068068,8.8e-06,0.021666
"12019",1357000,382000,0.0073348,4e-06,0.0049876,0.0048392,0.0135352,0.011476,0.0398856,0.0052748,0.0013864,1.4e-05,0.0065172,0.0355128,0.032134,0.1469256,0.5382816,0.0785852,4e-06,4.4e-06,0.0019784,0.064912,0.0031548,1.92e-05,0.0032332
"12020",1365000,382000,0.0127736,3.6e-06,0.003386,0.002304,0.0136108,0.0863764,0.048058,0.002244,0.0015072,6.4e-06,0.0036492,0.0509872,0.0874944,0.1819852,0.363906,0.0133568,4.4e-06,6.8e-06,0.003452,0.1206768,0.0026524,7.2e-06,0.0015516
"12021",1373000,382000,0.0085908,5.2e-06,0.0022992,0.0045224,0.0096272,0.007756,0.0652976,0.0037668,0.0007196,1.6e-06,0.0050632,0.0127396,0.0165248,0.110682,0.6657416,0.0223176,7.6e-06,2.4e-06,0.0011872,0.0598748,0.002266,2.8e-06,0.001004
"12022",1381000,382000,0.005158,2e-07,0.0026912,0.0047568,0.006722,0.001608,0.1006568,0.0221652,0.0006668,1.6e-06,0.0079576,0.0143048,0.0063404,0.0499564,0.6700276,0.0786064,4e-07,1.4e-05,0.0006312,0.0228044,0.0038812,2.4e-06,0.0010468
"12023",1389000,382000,0.0044788,9.2e-06,0.0042284,0.0072408,0.0079232,0.0019424,0.0777056,0.0217052,0.0010884,2e-06,0.0130604,0.0363876,0.0062832,0.0562932,0.5853048,0.1417472,2.8e-06,4e-07,0.0012556,0.0220464,0.0089768,2e-06,0.0023156
"12024",1397000,382000,0.0037868,9.6e-06,0.0051252,0.0078788,0.0075136,0.001454,0.0652128,0.0211408,0.0015284,6.4e-06,0.0103784,0.070356,0.0073488,0.049354,0.5694536,0.1379096,6.4e-06,6.4e-06,0.0007876,0.0214156,0.0165536,8e-06,0.0027656
"12025",1405000,382000,0.0028616,1e-05,0.0035076,0.0043832,0.005132,0.0007444,0.033658,0.0154244,0.0014172,8e-07,0.0073948,0.0805088,0.0062568,0.0359236,0.5843136,0.1723668,2e-07,4e-06,0.0008332,0.0186088,0.024402,2e-06,0.0022464
"12026",1413000,382000,0.0021636,4e-07,0.0024304,0.0033476,0.0031264,0.0010308,0.0686336,0.0160424,0.0008684,3.2e-06,0.002094,0.082608,0.0024024,0.0261604,0.567016,0.1775444,2e-07,9.2e-06,0.000884,0.0156964,0.0244608,1.2e-06,0.0034764
"12027",1421000,382000,0.0012156,2.4e-06,0.0012516,0.0018524,0.001696,0.0003208,0.0946412,0.0080692,0.0003976,1.6e-06,0.0006652,0.0735792,0.0008736,0.0183872,0.6004976,0.160452,2e-07,4e-07,0.000788,0.0124148,0.0191492,2e-06,0.0037424
"12028",1429000,382000,0.0013148,1.2e-06,0.0008976,0.0008028,0.0024196,0.0002504,0.0529844,0.0040264,0.0004032,4e-07,0.0003296,0.0681,0.0007132,0.0120252,0.650534,0.1604544,2e-07,4e-07,0.0004908,0.0098196,0.0323808,2e-06,0.0020492
"12029",1437000,382000,0.00154,2e-07,0.0010532,0.0012952,0.0034888,0.0004956,0.075308,0.0039728,0.000828,2.4e-06,0.0004388,0.07329,0.00095,0.0135184,0.6030888,0.1839564,1.6e-06,2.8e-06,0.0007468,0.0090108,0.023592,4e-07,0.0034192
"12030",1445000,382000,0.0018312,2.8e-06,0.0009636,0.0021176,0.0039492,0.0007692,0.08038,0.0042504,0.0012316,4e-07,0.0005652,0.0883512,0.0009568,0.016156,0.5421184,0.228608,1.76e-05,2e-07,0.0008872,0.0094828,0.0118472,4e-06,0.0055096
"12031",1453000,382000,0.0026228,6.4e-06,0.0009596,0.0018172,0.0051048,0.0010272,0.0902608,0.005576,0.0016672,4e-07,0.0011552,0.0875328,0.0017092,0.0184484,0.5325628,0.2194756,2.4e-06,1.6e-06,0.0017372,0.0093056,0.011668,6.8e-06,0.007352
"12032",1461000,382000,0.0024524,1.08e-05,0.0010228,0.0022044,0.0053888,7e-04,0.1022184,0.0068236,0.0012692,2e-06,0.0006788,0.0810912,0.0017232,0.0176384,0.5175108,0.2314688,8.6e-05,1.36e-05,0.0015668,0.0083012,0.0104784,6.8e-06,0.0073436
"12033",1469000,382000,0.0029276,1.36e-05,0.0010508,0.0018512,0.0058892,0.000828,0.135618,0.0064584,0.0019848,8.8e-06,0.0007616,0.0764548,0.0022544,0.0215028,0.4535884,0.252548,4.48e-05,2e-06,0.0012752,0.0114352,0.0145428,5.2e-06,0.0089544
"12034",1477000,382000,0.002856,2.8e-06,0.0007204,0.0012684,0.004546,0.000676,0.1791412,0.0061096,0.001354,5.2e-06,0.0004088,0.0636396,0.0016568,0.017052,0.3678304,0.319464,1e-05,1.76e-05,0.0011652,0.0088,0.0153836,1.76e-05,0.0078748
"12035",1485000,382000,0.0018204,2.4e-06,0.0006224,0.0006296,0.004546,0.0004336,0.2288208,0.0036576,0.0010752,9.6e-06,0.0002896,0.0345856,0.0013788,0.0162532,0.276464,0.4023284,2e-06,2.4e-05,0.000584,0.0064352,0.0143416,2.4e-06,0.0056936
"12036",1493000,382000,0.001518,2.4e-06,0.000392,0.0003984,0.0036868,0.0002452,0.170186,0.0024008,0.000848,8.4e-06,0.0002232,0.013482,0.0011624,0.015528,0.2163912,0.5442204,1.2e-06,1.16e-05,0.000404,0.0049856,0.0207408,6.4e-06,0.0031572
"12037",1501000,382000,0.0016652,1.36e-05,0.0003296,0.0004072,0.003462,0.0002964,0.137216,0.0020816,0.0010752,4e-07,0.0002128,0.0128724,0.0012052,0.0145168,0.2381464,0.5497604,2.8e-06,8e-07,0.0005192,0.0053272,0.0281544,5.6e-06,0.0027288
"12038",1509000,382000,0.0035492,3.72e-05,0.000606,0.0010804,0.0044468,0.000394,0.1739724,0.0040856,0.0020216,8e-06,0.0004972,0.0409748,0.0024448,0.0182916,0.2878464,0.4148,1.6e-06,1e-05,0.0009976,0.0078036,0.0303124,6.4e-06,0.0058124
"12039",1517000,382000,0.0056368,6e-06,0.0006856,0.0026092,0.0070728,0.000594,0.1683896,0.0054768,0.0027696,2.4e-06,0.0007636,0.0692148,0.0031392,0.0212932,0.3655848,0.2918624,4.4e-06,3.68e-05,0.001584,0.0108596,0.0324968,1.16e-05,0.009906
"12040",1525000,382000,0.0065044,1.08e-05,0.0009012,0.0033444,0.0056024,0.0012928,0.1536644,0.0070316,0.0036664,4e-06,0.0012588,0.1002624,0.0025448,0.0209152,0.4474512,0.1929656,3.6e-06,2e-06,0.0019484,0.0113652,0.02888,6.8e-06,0.0103736
"12041",1533000,382000,0.0076884,2.36e-05,0.0010156,0.0037168,0.005954,0.0012096,0.143378,0.0069688,0.0044144,5.2e-06,0.001042,0.125956,0.0024364,0.0207188,0.4824316,0.13689,1.16e-05,7.2e-06,0.0027568,0.0077368,0.0316284,1.6e-06,0.0140084
"12042",1541000,382000,0.0100704,4.92e-05,0.0009452,0.0062124,0.006838,0.0013048,0.101398,0.0063644,0.0058096,1.2e-05,0.001098,0.1454124,0.0032816,0.0230596,0.5384632,0.0967188,5.84e-05,1.08e-05,0.0019208,0.0092592,0.0268056,4.8e-06,0.0149028
"12043",1549000,382000,0.0118388,8.36e-05,0.0014212,0.0049044,0.0090544,0.0014344,0.0962712,0.0067004,0.0062324,4.8e-06,0.0019176,0.1608204,0.0028212,0.0244232,0.559384,0.050688,4.04e-05,2.04e-05,0.0020616,0.0133872,0.029542,6e-06,0.0169424
